symbol,year_id,year_label,sort_order,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets,debt_to_equity,equity_ratio,book_value_per_share
TITAN,30,Mar 2020,20204,89.0,6580,3562,3313,13544,2633,18,158,10735,13544,0.5341130604288499,0.4923951565268754,74.93258426966293
TITAN,33,Mar 2021,20214,89.0,7408,5638,3309,16444,2523,32,2824,11065,16444,0.7520341469921302,0.4559109705667721,84.23595505617978
TITAN,36,Mar 2022,20224,89.0,9214,7275,4610,21188,2544,85,294,18265,21188,0.782005804579168,0.43906928450066074,104.52808988764045
TITAN,39,Mar 2023,20234,89.0,11762,9367,5802,27020,2998,144,2515,21363,27020,0.7903974348156274,0.43860103626943003,133.1573033707865
TITAN,41,Mar 2024,20244,89.0,9304,15528,6626,31547,3709,97,2345,25396,31547,1.653145959757266,0.29774621992582495,105.53932584269663
TITAN,40,Sep 2024,20242,89.0,9647,21648,7442,38826,3894,65,2535,32332,38826,2.2235004108463436,0.25075980013393084,109.3932584269663
TECHM,7,Mar 2013,20134,128.0,5298,1380,2178,8984,1245,34,4099,3607,8984,0.25433099889421307,0.6039626001780944,211.953125
TECHM,11,Mar 2014,20144,234.0,8948,363,6394,15940,2594,266,1472,11607,15940,0.03953387061642344,0.5760351317440402,196.1965811965812
TECHM,15,Mar 2015,20154,480.0,11768,700,6899,19848,4033,568,2103,13145,19848,0.057152188112344876,0.6170898831116485,127.58333333333333
TECHM,18,Mar 2016,20164,436.0,14155,1091,6843,22525,4309,629,1297,16289,22525,0.07477211979987664,0.6477691453940067,167.32798165137615
TECHM,21,Mar 2017,20174,439.0,15998,1366,8254,26057,6460,373,2396,16828,26057,0.08310518951146803,0.6308093794373872,187.2095671981777
TECHM,24,Mar 2018,20184,442.0,18401,2397,9192,30431,7622,240,4841,17728,30431,0.12720904314599585,0.6192041010811343,213.15610859728505
TECHM,27,Mar 2019,20194,444.0,19841,1996,11166,33446,7061,276,7342,18766,33446,0.09839783090953907,0.6065000298989416,228.4346846846847
TECHM,30,Mar 2020,20204,436.0,21377,3670,11834,37318,8872,50,5848,22548,37318,0.16824829230275523,0.5845168551369312,250.14908256880733
TECHM,33,Mar 2021,20214,437.0,24428,2901,11836,39602,9018,118,10238,20228,39602,0.11667001809772773,0.6278723296803191,284.4965675057208
TECHM,36,Mar 2022,20224,439.0,26447,2618,14911,44416,14784,165,4884,24583,44416,0.09737409804359146,0.6053224063400576,306.21867881548974
TECHM,39,Mar 2023,20234,440.0,27484,2740,15162,45827,14932,120,3388,27388,45827,0.09812347801174617,0.6093351081240317,317.3181818181818
TECHM,41,Mar 2024,20244,441.0,26228,2537,13943,43149,13903,133,3238,25875,43149,0.09512917619708275,0.6180676261327029,302.3696145124716
TECHM,40,Sep 2024,20242,442.0,26004,2035,14346,42827,13818,11,2312,26686,42827,0.07694925508583529,0.6175076470450884,299.16289592760177
TATACONSUM,7,Mar 2013,20134,62.0,4748,1389,2595,8794,4434,91,578,3691,8794,0.28877338877338876,0.5469638389811234,77.58064516129032
TATACONSUM,11,Mar 2014,20144,62.0,5787,1438,2625,9911,5181,60,611,4060,9911,0.24585399213540776,0.5901523559681162,94.33870967741936
TATACONSUM,15,Mar 2015,20154,62.0,5431,1324,2641,9458,4922,47,622,3867,9458,0.24103404332787184,0.580778177204483,88.59677419354838
TATACONSUM,18,Mar 2016,20164,63.0,6184,1354,2294,9895,4662,39,1366,3828,9895,0.21674403713782617,0.6313289540171804,99.15873015873017
TATACONSUM,21,Mar 2017,20174,63.0,6202,787,2499,9551,4573,63,1451,3465,9551,0.12561851556264964,0.65595225630824,99.44444444444444
TATACONSUM,24,Mar 2018,20184,63.0,6968,1068,2362,10461,4798,135,1161,4366,10461,0.1518987341772152,0.6721154765318803,111.60317460317461
TATACONSUM,27,Mar 2019,20194,63.0,7269,1141,2408,10881,4913,424,1188,4355,10881,0.15561920349154393,0.6738351254480287,116.38095238095238
TATACONSUM,30,Mar 2020,20204,92.0,13723,1586,3072,18473,11656,95,1323,5399,18473,0.11480275063336953,0.7478482109023981,150.16304347826087
TATACONSUM,33,Mar 2021,20214,92.0,14442,1634,4050,20218,12023,113,806,7276,20218,0.11242603550295859,0.7188643782767831,157.97826086956522
TATACONSUM,36,Mar 2022,20224,92.0,15050,1412,4521,21075,12599,247,797,7431,21075,0.09325056135252939,0.7184816132858838,164.58695652173913
TATACONSUM,39,Mar 2023,20234,93.0,16184,1600,4886,22762,13070,295,1433,7965,22762,0.09829821220126558,0.7150953343291451,175.0215053763441
TATACONSUM,41,Mar 2024,20244,95.0,15962,3477,8345,27879,19358,190,871,7461,27879,0.21654107242947002,0.5759532264428423,169.02105263157895
TATACONSUM,40,Sep 2024,20242,99.0,19033,2955,8883,30970,21712,193,992,8074,30970,0.15445327200501777,0.6177591217307071,193.25252525252526
TCS,7,Mar 2013,20134,196.0,38350,332,13054,51932,9828,1895,1897,38312,51932,0.008613085663882115,0.7422398521143033,196.66326530612244
TCS,11,Mar 2014,20144,196.0,48999,297,17337,66829,9544,3168,3434,50682,66829,0.006037198902327472,0.736132517320325,250.99489795918367
TCS,15,Mar 2015,20154,196.0,50439,358,22325,73318,11638,2766,1662,57252,73318,0.007070208353905401,0.6906216754412287,258.34183673469386
TCS,18,Mar 2016,20164,197.0,70875,245,16974,88291,11774,1670,22822,52025,88291,0.0034472084646555608,0.8049744594579289,360.7715736040609
TCS,21,Mar 2017,20174,197.0,86017,289,15830,102333,11701,1541,41980,47111,102333,0.003352123785000116,0.8424848289408109,437.6345177664975
TCS,24,Mar 2018,20184,191.0,84937,247,19751,105126,11973,1278,36008,55867,105126,0.002901513015694014,0.8097711317847155,445.69633507853405
TCS,27,Mar 2019,20194,375.0,89071,62,24393,113901,12290,963,29330,71318,113901,0.000693155646982537,0.7852960026689845,238.52266666666668
TCS,30,Mar 2020,20204,375.0,83751,8174,27827,120127,20928,906,26356,71937,120127,0.09716377814231035,0.7003088398111998,224.336
TCS,33,Mar 2021,20214,370.0,86063,7795,35764,129992,21021,926,29373,78672,129992,0.09018546157139055,0.6649101483168195,233.60270270270271
TCS,36,Mar 2022,20224,366.0,88773,7818,43967,140924,21298,1205,30485,87936,140924,0.08770571803587655,0.6325324288268854,243.54918032786884
TCS,39,Mar 2023,20234,366.0,90058,7688,44747,142859,20515,1234,37163,83947,142859,0.08502167566132886,0.6329597715229702,247.0601092896175
TCS,41,Mar 2024,20244,362.0,90127,8021,46962,145472,19604,1564,31762,92542,145472,0.0886406082507266,0.6220372305323362,249.9696132596685
TCS,40,Sep 2024,20242,362.0,101133,9046,50583,161124,20729,1500,36081,102814,161124,0.08912754322873048,0.6299185720314788,280.3729281767956
TATASTEEL,7,Mar 2013,20134,971.0,33201,68529,44176,146876,68002,14277,3258,61340,146876,2.0054137890670725,0.23265884147171764,35.19258496395469
TATASTEEL,11,Mar 2014,20144,971.0,39561,81629,49443,171604,74907,26822,5093,64781,171604,2.0139396032764236,0.23619496049043145,41.742533470648816
TATASTEEL,15,Mar 2015,20154,971.0,30378,80701,47059,159109,68100,28678,3455,58876,159109,2.574276691441513,0.1970284521931506,32.285272914521116
TATASTEEL,18,Mar 2016,20164,970.0,42762,81987,51165,176884,72200,35996,10714,57974,176884,1.8747599012165006,0.24723547635738677,45.08453608247423
TATASTEEL,21,Mar 2017,20174,970.0,36849,83014,51614,172447,92007,15784,12457,52200,172447,2.195034242047648,0.2193079612866562,38.988659793814435
TATASTEEL,24,Mar 2018,20184,1145.0,59726,92147,55704,208722,96105,16614,17899,78103,208722,1.5138078888140494,0.2916367225304472,53.16244541484716
TATASTEEL,27,Mar 2019,20194,1145.0,67780,100816,63032,232773,124442,18641,5738,83952,232773,1.4626913311570549,0.2961039295794615,60.19650655021834
TATASTEEL,30,Mar 2020,20204,1145.0,72431,116328,59245,249149,134551,19497,6285,88816,249149,1.5810590409916276,0.29530923262786524,64.2585152838428
TATASTEEL,33,Mar 2021,20214,1198.0,73041,88501,81169,243909,135775,19007,10682,78445,243909,1.19210926871321,0.3043717124009364,61.969115191986646
TATASTEEL,36,Mar 2022,20224,1221.0,113222,75561,92417,282422,133288,22046,13140,113948,282422,0.6602500808262629,0.40521984831210034,93.72891072891073
TATASTEEL,39,Mar 2023,20234,1221.0,101861,84893,97421,285396,146621,31213,8410,99151,285396,0.8235482431462331,0.36118936495255716,84.42424242424242
TATASTEEL,41,Mar 2024,20244,1247.0,90788,87082,90195,269312,148814,34356,6258,79885,269312,0.9461835171402184,0.3417411775190114,73.80513231756215
TATASTEEL,40,Sep 2024,20242,1247.0,88900,99392,91302,280841,149550,39051,6471,85769,280841,1.1025547161857854,0.32098945666765183,72.29109863672815
TATAPOWER,7,Mar 2013,20134,237.0,12098,37882,17038,67257,41353,2358,3120,20426,67257,3.0710985002026754,0.18340098428416374,52.04641350210971
TATAPOWER,11,Mar 2014,20144,237.0,12164,40173,18810,71383,43394,3389,3019,21582,71383,3.2394968147730023,0.17372483644565231,52.324894514767934
TATAPOWER,15,Mar 2015,20154,270.0,14048,40607,20260,75185,44726,3323,3445,23692,75185,2.836080458164548,0.1904369222584292,53.02962962962963
TATAPOWER,18,Mar 2016,20164,270.0,11363,38849,19575,70057,36414,1345,11785,20513,70057,3.3395512765408752,0.16605050173430208,43.08518518518518
TATAPOWER,21,Mar 2017,20174,270.0,12944,48815,20799,82829,46595,2178,11873,22184,82829,3.694187982442864,0.15953349672216252,48.94074074074074
TATAPOWER,24,Mar 2018,20184,270.0,16129,48589,16903,81892,44656,1653,12429,23154,81892,2.962924568571254,0.20025155082303522,60.737037037037034
TATAPOWER,27,Mar 2019,20194,270.0,18035,48506,17262,84073,44305,2576,13542,23651,84073,2.649877082764272,0.21772745114364897,67.79629629629629
TATAPOWER,30,Mar 2020,20204,270.0,19296,51936,18172,89674,47666,1612,14535,25861,89674,2.6544004906470406,0.21819033387603987,72.46666666666667
TATAPOWER,33,Mar 2021,20214,320.0,22003,46708,29625,98655,52179,3270,13149,30056,98655,2.092371097074766,0.2262733769195682,69.759375
TATAPOWER,36,Mar 2022,20224,320.0,22122,51195,38913,112550,57389,4635,14160,36365,112550,2.281213795561893,0.19939582407818748,70.13125
TATAPOWER,39,Mar 2023,20234,320.0,28468,52923,46386,128096,61747,5376,16670,44303,128096,1.8383701542309296,0.22473769672745442,89.9625
TATAPOWER,41,Mar 2024,20244,320.0,32036,53689,53010,139054,67210,11561,16316,43968,139054,1.659321300531586,0.23268658219109123,101.1125
TATAPOWER,40,Sep 2024,20242,320.0,33360,58314,53137,145130,70167,14306,15441,45216,145130,1.7314133016627078,0.2320678012816096,105.25
TATAMOTORS,7,Mar 2013,20134,638.0,36999,53716,76977,168330,55512,18454,8765,85600,168330,1.427212583362117,0.22359056614982475,117.98432601880877
TATAMOTORS,11,Mar 2014,20144,644.0,64960,60642,92180,218426,69092,33263,10687,105385,218426,0.9243643680263398,0.30034885956800017,203.7391304347826
TATAMOTORS,15,Mar 2015,20154,644.0,55618,73610,107442,237315,88479,28640,15337,104858,237315,1.3083431090256301,0.23707730231970167,174.72670807453417
TATAMOTORS,18,Mar 2016,20164,679.0,78273,69360,114872,263184,107232,25919,23767,106266,263184,0.8785084608369642,0.29998784120615235,232.5537555228277
TATAMOTORS,21,Mar 2017,20174,679.0,57383,78604,135914,272580,95944,33699,20338,122600,272580,1.3537942199717543,0.21300902487343165,171.0220913107511
TATAMOTORS,24,Mar 2018,20184,679.0,94749,88950,142813,327192,121414,40034,20813,144932,327192,0.9321163599782034,0.291657497738331,281.0839469808542
TATAMOTORS,27,Mar 2019,20194,679.0,59500,106175,139349,305703,111234,31884,15771,146814,305703,1.7643197793250136,0.196854463318973,177.2577319587629
TATAMOTORS,30,Mar 2020,20204,720.0,62359,124788,132313,320179,127107,35622,16308,141141,320179,1.9782812029360008,0.19701167159620087,175.21944444444443
TATAMOTORS,33,Mar 2021,20214,766.0,54481,142131,144193,341570,138708,20964,24620,157278,341570,2.5726464785418215,0.16174429838686066,144.24804177545693
TATAMOTORS,36,Mar 2022,20224,766.0,43795,146449,138051,329061,138855,10251,29380,150575,329061,3.2864836965059134,0.13541866097775185,116.34725848563968
TATAMOTORS,39,Mar 2023,20234,766.0,44556,134113,155239,334674,132080,14274,26379,161941,334674,2.9591147786946737,0.13542133538906517,118.33420365535248
TATAMOTORS,41,Mar 2024,20244,766.0,84152,107262,177340,369521,121285,35698,22971,189566,369521,1.2631244259167667,0.22980561321278087,221.71801566579634
TATAMOTORS,40,Sep 2024,20242,736.0,100326,106549,183045,390656,157718,15526,33381,184031,390656,1.0542934040489995,0.2586981897116645,274.625
